kinetic,gravitational,elastic
89.78899929784359,-94.30155586636685,3.9647530296053994
90.8921897037352,-95.49786074245235,4.060509421362887
91.9903072448,-96.69491281611712,4.1619367842127035
93.08370743433932,-97.89256442345973,4.268451762931017
94.17288608641996,-99.09064853562833,4.379346387348645
95.25840947932375,-100.28898367563157,4.493860320967878
96.34084884939436,-101.48738065477185,4.611253200784229
97.42071293521363,-102.68564974034375,4.730883235728917
98.49837231168989,-103.88360670044433,4.852292925552405
99.57397881869991,-105.08107624603296,4.975290259689533
100.64739687405071,-106.27789173655812,5.100002087762394
101.7181716715726,-107.47389061694304,5.226874452874508
102.78555497419173,-108.66890582494376,5.356606693803496
103.84859200886568,-109.86275420255221,5.490028233755265
104.9062501914252,-111.05522359621393,5.627948977703863
105.95755334464846,-112.24606070355335,5.771025061832444
107.00168271437063,-113.43496175456427,5.919675542733404
108.03802006332268,-114.62156781302686,6.074065289994835
109.06613156882409,-115.80546591006122,6.234144989113383
110.08571228410989,-116.9861964566293,6.399722885444464
111.09651912401985,-118.16326650917539,6.570541944829475
112.09831295081051,-119.33616757395275,6.746348288255567
113.09081436017982,-120.50439584333336,6.926951490633329
114.07366579650557,-121.6674721972024,7.112282499264539
115.0463943240018,-122.82495911288274,7.30244560676429
116.00838409962182,-123.9764719094903,7.497743834305884
116.95888373638168,-125.12168252867878,7.698646964304852
117.89707611874613,-126.26031523686461,7.905681051922787
118.82221883576841,-127.39213502973952,8.119248643821793
119.73382822227524,-128.51693085722766,8.339427066001486
120.63184688154098,-129.6344967763376,8.56581740535252
121.51672327406541,-130.74461454336947,8.797512782466749
122.38935266305205,-131.84704085698706,9.033218670957872
123.25087557713962,-132.9415014992773,9.271503962532034
124.10238339775168,-134.02769318815933,9.511112466501656
124.94461716851931,-135.10529235458523,9.751241554340789
125.77775009261555,-136.17396862635195,9.991705535053413
126.60131726304697,-137.23339982345604,10.232937807521626
127.41431229186975,-138.28328493021152,10.475831090283
128.21542629222003,-139.32335186415588,10.721455932139666
129.00336870461456,-140.35335785029815,10.970730251681237
129.77718295370468,-141.37308167155612,11.224135174237109
130.53645731987237,-142.3823087624593,11.481575065766947
131.28134679527383,-143.38081174508503,11.74244595962547
132.01237818967283,-144.36833025104897,12.005901963933166
132.73009878649836,-145.34455443711045,12.271219859826502
133.43470668317477,-146.30911628462144,12.53810972425724
134.12581579742815,-147.2615915292634,12.806846484209283
134.80243884480365,-148.20151304446787,13.078196791525338
135.4631551930764,-149.12839404381052,13.353223800379434
136.10634644395316,-150.0417570802337,13.63309141941782
136.73039148404132,-150.94116308799542,13.918932085910495
137.3338012601957,-151.82623416849623,14.211743095982099
137.91535589552973,-152.69666477758037,14.512235313855498
138.47429363399723,-153.55221837746748,14.820631340180235
139.01048548099683,-154.39270999109368,15.136547257559055
139.5244126679907,-155.21797861102476,15.459158155168158
140.01678362649346,-156.02785610905588,15.787734603860326
140.48782989512097,-156.82214036599868,16.12237830207625
140.93658913930076,-157.60057941299505,16.46456417643615
141.36060192240163,-158.36287061928365,16.817115415414715
141.75627710598323,-159.10867507156175,17.183537148828517
142.11979711186513,-159.83764329444497,17.567026503841237
142.44810156233038,-160.54944542994798,17.96967884980376
142.73944928378447,-161.2437977306162,18.39227475603246
142.9933340141337,-161.9204780347833,18.834674013577885
143.20989669257514,-162.57932552659108,19.2965399038882
143.38916661474147,-163.22022383058834,19.778067767731265
143.53039034160187,-163.8430704389115,20.28054944874792
143.63153157963612,-164.4477387612374,20.80674326658333
143.68897297195957,-165.03404108468126,21.360981741412182
143.6975586944088,-165.60170104557488,21.9488359455788
143.65117096318343,-166.15034268627022,22.576228684569106
143.54380276670264,-166.67949988084268,23.248258781076686
143.37063881455217,-167.18864529853607,23.968414866334008
143.12838098718495,-167.67723303312079,24.738883401574515
142.81432664777404,-168.14474487705635,25.562089064414725
142.42450757362357,-168.59072836107134,26.442672008286632
141.95213617841932,-169.0148160353406,27.388247207955732
141.38823973896476,-169.41671997032046,28.406936879653713
140.72627221052184,-169.79620191011924,29.500355088965165
139.9710640688415,-170.15302599286363,30.653198454543155
139.14903156083741,-170.4869055474804,31.8250824484449
138.31176653174535,-170.79745697879912,32.95430800870074
137.5235167332303,-171.08417196127593,33.980049513785644
136.83222724617931,-171.3464147199991,34.87384299042076
136.24280729841038,-171.58344519106188,35.654338869556504
135.71915461429734,-171.79446257206723,36.36696018071683
135.21755043507477,-171.9786584676824,37.04545003245441
134.71905417579907,-172.13526574546242,37.69351392416286
134.23022739410828,-172.26358937490588,38.29906334721287
133.7615321670748,-172.36300937183123,38.85451575714683
133.31548386537023,-172.43295296861953,39.35836033784306
132.89286676534877,-172.47284163348795,39.80735175911346
132.4966169218271,-172.48202616049812,40.19932761698518
132.12418139442218,-172.459727275059,40.54045783917831
131.76615765678406,-172.4049982957871,40.83762825620123
131.42091171065155,-172.31671996330275,41.08236944937092
131.10481306744313,-172.1936269292544,41.25132227074697
130.84060426711295,-172.03435373246117,41.32478996966335
130.63897662274502,-171.83747981731705,41.29875522143985
130.49633780051,-171.6015527263217,41.178415251045074
130.40593601729216,-171.3250785160883,40.96739149606091
130.36479485135987,-171.00648735643838,40.66529347222645
130.37321340559706,-170.64410428305825,40.26842819625989
130.43561636458762,-170.23617088243012,39.76722645342434
130.56367312774518,-169.78096342940154,39.14442178864116
130.77617450004934,-169.27703028007858,38.37749606971107
131.09522145402784,-168.7235277270749,37.44440366617686
131.53834084248743,-168.12058183973926,36.335363293780176
132.1033809849622,-167.46956650442635,35.06958557613329
132.75539662118987,-166.77318788867927,33.699506148471215
133.43555892395923,-166.03531215083015,32.28867484419382
134.09148215476694,-165.26055262571435,30.880858518391708
134.69935770672066,-164.45371276698978,29.491393827858303
135.25710868689185,-163.61922862720817,28.124286240838114
135.76292355821366,-162.7607527333741,26.789469731690858
136.20686435828722,-161.88097411763022,25.499763552220923
136.583174863352,-160.98169484148585,24.25430292601182
136.90476583861752,-160.06410421227199,23.03251291105304
137.19804802645157,-159.12913216114296,21.810268050927927
137.48121542685308,-158.17774548813728,20.580597316867284
137.75184450537105,-157.21108565415966,19.354431251419275
137.9974210019969,-156.2304219355436,18.143466664562414
138.2126663288037,-155.23697467778499,16.948062635962355
138.4033133737924,-154.23171264307192,15.760918201313054
138.57763590618717,-153.21522745925031,14.57610592059583
138.73973634396233,-152.1877447117288,13.391906501319779
138.89013679008994,-151.1492694142378,12.20867599690059
139.0275714445132,-150.0998089382453,11.029405365228914
139.14601525843258,-149.03958740608914,9.864734607183388
139.22982461997495,-147.9691711962268,8.736031391139937
139.2539884492259,-146.8894633568466,7.6718725808832975
139.18975411350104,-145.80158011908452,6.701997337134373
139.00935006779304,-144.70667129779645,5.854161067751578
138.68785601080774,-143.60576651024908,5.151836753482348
138.206893131226,-142.49971254316753,4.608421426438964
137.56177693599247,-141.38922213014126,4.220016964498637
136.76742913203185,-140.27500082412192,3.9620022652720577
135.85914620760067,-139.15788011831015,3.7912678200167518
134.8874915165857,-138.03888006583603,3.654748674186013
133.90609353803993,-136.91915825418423,3.5050636153937633
132.95377320490806,-135.79985995710598,3.3178166659987958
132.0408832331641,-134.6819377500328,3.098096703218805
131.15155490591104,-133.56602885384308,2.8694229358265355
130.26089702747683,-132.45245237593602,2.6545174369030526
129.35158766778878,-131.34132827899967,2.4652940326486505
128.41583495018983,-130.23275684207928,2.3082598148506293
127.4462031886639,-129.12696719297116,2.1933067063727902
126.43140725323295,-128.0243652828139,2.131517862615426
125.3643365237748,-126.9254736549884,2.124283045246747
124.25177033706471,-125.83081945651072,2.157953311605745
123.1136129131462,-124.74085322274489,2.209965298611611
121.97329934367254,-123.65595381745422,2.2592703070801154
120.84854287569092,-122.57651382398649,2.293361400205548
119.7469440302539,-121.50304496599645,2.3103975609119005
118.66607512127881,-120.43622975988112,2.3173168675659253
117.59700084473259,-119.37688071206088,2.325234902097423
116.52910335321356,-118.32582694404059,2.3451609632795396
115.45294439115105,-117.28379046259352,2.3864862859839513
114.3606775839689,-116.25131345726649,2.4565516186814307
113.24730739819819,-115.22875723608536,2.5579068249357437
112.11470305776425,-114.21634202231431,2.6839714734660354
110.97479810039245,-113.2141694923409,2.818679137638425
109.84586097420265,-112.2221838635385,2.9446933315944555
108.74051060758448,-111.24007182758878,3.057040880529723
107.65311109762632,-110.26714643898764,3.1714572231551563
106.557824021823,-109.30227689756208,3.3188418889362814
105.42066501263119,-108.34390724637312,3.529097953687368
104.21649914495912,-107.3901677525651,3.816667093079234
102.93894910687425,-106.4390483996178,4.176261786209347
101.5999126897554,-105.48859157559738,4.587058610877271
100.22345497974628,-104.53706953757529,5.020193968685746
98.83728043100494,-103.58312632609854,5.449170756619206
97.46027836305257,-102.62586892921613,5.864089598137767
96.08874381901913,-101.6648880996978,6.281675751306142
94.69406207101107,-100.70018887491887,6.7371650389241555
93.24109635434012,-99.73202833800563,7.258969674526059
91.71383258739861,-98.76069213829098,7.849364032650338
90.12279107064478,-97.7862731503437,8.489642527972824
88.49007709001958,-96.8085233625475,9.158188523000028
86.83453882046484,-95.82682559255532,9.83741662656536
85.1734790032187,-94.84028684989822,10.506213306710984
83.53152048061962,-93.84791295805819,11.134873065527167
81.93905379930128,-92.84880284675414,11.694413196931064
80.41717031202424,-91.84230478990612,12.174345419754546
78.96173776178965,-90.8280968875528,12.592808320917873
77.54232341086198,-89.80617835740064,12.987409705764883
76.1204496075029,-88.77678082114002,13.391246587534757
74.6740398754185,-87.74022974406546,13.813293031870055
73.2074662369093,-86.69680375974991,14.239772015232864
71.73934230624839,-85.64664539802344,14.653173535998798
70.28215938611525,-84.58976102032585,15.047904160306512
68.83576876274007,-83.52611076604283,15.426211680273818
67.40044010463309,-82.45574677549844,15.780896372666302
65.99296298129399,-81.3789338277252,16.08581546305185
64.64673684872449,-80.29619662198583,16.305611059125535
63.39479890059447,-79.20827710432444,16.415563047562763
62.25194849699713,-78.11602955571541,16.41319609036514
61.21134295531913,-77.02030467524838,16.313672112558812
60.254186206768125,-75.92186669448668,16.138683023291424
59.3586090629706,-74.82136034602084,15.91142382239401
58.50130969249265,-73.7193176204201,15.656097278014443
57.65958902419624,-72.61618224627483,15.392790920723359
56.81934542148113,-71.51233399921692,15.128787894698732
55.981404610424185,-70.40810675324116,14.857360583334648
55.15630927645232,-69.30380386983961,14.568496057951045
54.350966627441466,-68.19971730769116,14.260674513865133
53.562488689532714,-67.09615357580928,13.939087301206369
52.7875387760183,-65.99346374703035,13.602389921889673
52.03408928825752,-64.8920692993734,13.238085351692101
51.3159665804262,-63.79247279388674,12.837133282338373
50.63414033619673,-62.6952442504385,12.409467198449413
49.970793428294265,-61.60098154356354,11.977325019839332
49.306378899760695,-60.510254386418694,11.553989087836257
48.636966527425926,-59.423551281881565,11.136694805689146
47.9687275864084,-58.341251222084395,10.72197303565798
47.29932205065447,-57.26363433055636,10.319796225863302
46.613931176587585,-56.190930872205314,9.945943965147306
45.901192088560414,-55.123392728601594,9.604338592961806
45.16584934462743,-54.0613625893471,9.28385551606342
44.422371919885315,-53.00531790819434,8.971161612055752
43.680823993326804,-51.955878076545915,8.661948663033044
42.94089988655929,-50.913778130065104,8.361539836543011
42.1954878841901,-49.87982296637207,8.078342586275951
41.43897485939498,-48.85483820844786,7.814641452961172
40.675621620923735,-47.83962868780537,7.561020293524749
39.920163734627636,-46.834947848758226,7.301638200060638
39.18756592489125,-45.84147594728358,7.026701265241868
38.4820090364594,-44.85980381894333,6.738931586157195
37.79645794031506,-43.89042125952717,6.448529608191868
37.12100125168194,-42.93371209325392,6.164245541397007
36.44989858293851,-41.989959407721564,5.889555052831011
35.78200471171851,-41.0593631938875,5.6246860469601065
35.11789971166969,-40.142069192239866,5.368780519409254
34.45950028661007,-39.238203546320726,5.118510159906327
33.81240724483037,-38.34790476469469,4.866169228916991
33.186151986703486,-37.47134414438885,4.601768813255755
32.5899968839049,-36.60872886746264,4.318428999773164
32.027771250349524,-35.760287601408635,4.015969120212228
31.49678957300488,-34.92624449276701,3.6994287039722527
30.990928874366478,-34.10679142237453,3.3761056540890078
30.501546560931054,-33.30206853151428,3.0576937271317877
30.012691012509613,-32.512159281237714,2.7654302318672164
29.498814667360918,-31.737100431921174,2.5265514183177973
28.935286525916474,-30.976901958702328,2.3584660293701303
28.31546958033804,-30.231569219817015,2.255731579717161
27.65547586753819,-29.501120439299775,2.1952220479716416
26.98092567761539,-28.78559591562397,2.153131151683771
26.311291253172307,-28.08505939134325,2.1154431763629247
25.655987125448043,-27.39959471724789,2.0762516336497967
25.019185413381482,-26.729301300249595,2.032291925608023
24.404125717128196,-26.0742902628362,1.9805758735406809
23.8133594819386,-25.434681210064447,1.920120084526361
23.245361381523395,-24.810598436030755,1.8563502387063031
22.690183544805986,-24.20216583198449,1.8038945384921672
22.12966882065988,-23.609501106857152,1.7823788661246702
21.54568786125216,-23.03271103896605,1.8052133373113854
20.93245790141102,-22.471889428754032,1.8685989711656763
20.30400439659158,-21.927118199279953,1.949395710136651
19.690114379184052,-21.39847061289311,2.0152567615786405
19.121150299114372,-20.88601498182564,2.042782293683307
18.609651759926702,-20.389817957333424,2.0328947640120316
18.141110196832358,-19.9099477723046,2.011764191053051
17.68215719430624,-19.44647840919414,2.014849875935008
17.201387069920326,-18.999494864023333,2.065194075773687
16.687798148950687,-18.56909808869377,2.1611684277302547
16.15502195053776,-18.15540732407742,2.2802095458814247
15.630652760064288,-17.75855848279681,2.394440905992831
15.13837098702826,-17.378699582500676,2.4879720602926154
14.684535297951673,-17.01598601017986,2.563834478700514
14.259446753038302,-16.670577495780428,2.6345771126470914
13.852642971794765,-16.3426348826076,2.7049593427166743
13.467212549768817,-16.032310625545353,2.765020109092862
13.1170078327743,-15.739725869143198,2.801917531673379
12.80949426238671,-15.464930430290027,2.8167513861808846
12.53459706229787,-15.207848465486206,2.8264249476592336
12.27250677188272,-14.968218927972305,2.848421167686308
12.012071422671793,-14.745543924334497,2.883792470080815
11.762325140882176,-14.53905995389457,2.9134546583289285
11.547669936880935,-14.34774836263837,2.9099202889230176
11.392442439634003,-14.170401913834354,2.8525866424335664
11.309330024806307,-14.005759597705309,2.7345392211274935
11.296989286741997,-13.852705450679583,2.563239669407136
11.339360526144752,-13.710499120296765,2.362387064061558
11.403956968119807,-13.578977805615414,2.1718276742675355
11.445553916541051,-13.458659482936584,2.0398169434561066
11.417673458221248,-13.350697582925351,2.008218802585545
11.290422205140604,-13.256682260220702,2.091722302617997
11.072231977252432,-13.178333927643626,2.2588470540185868
10.819670614077175,-13.117169223710256,2.436769219473185
10.614698808735504,-13.07422443662115,2.548969728360333
10.519231464275425,-13.049896580307328,2.5574893581583127
10.54504434908381,-13.043921550893614,2.4753233343172014
10.659046849834603,-13.055472144009597,2.347756432353416
10.809610304442776,-13.083339364917467,2.22435308614302
10.952150843745141,-13.126156699643255,2.139038110239424
11.062047075993773,-13.182628399476334,2.104975013790667
11.13340648627681,-13.251723939302208,2.1207142642436523
11.17043263268144,-13.332805983336831,2.1802890281440916
11.176795998650471,-13.425673583613067,2.283516832114242
11.14809636294778,-13.53052309133438,2.4372690397565204
11.080069233770024,-13.647848292697923,2.6373479946500313
10.992312388649461,-13.77831269744336,2.8469482460522233
10.93826745196493,-13.922628222219917,3.0040607364244942
10.979872499138239,-14.081464743151864,3.0587660803054857
11.147909821162608,-14.255397050272897,3.005092126235926
11.425183717520152,-14.444878796002632,2.8798684807615933
11.76385331873699,-14.65022733015179,2.734474574874941
12.117173404992892,-14.871611206615464,2.607013408726695
12.45765411811341,-15.109045483081125,2.5159115048693197
12.773325508707039,-15.362406536219966,2.46871256871516
13.059945774270654,-15.63147104343249,2.4643965024688366
13.325283355643888,-15.915966318845923,2.4859114674598257
13.59439211902398,-16.21560332715438,2.502941797282461
13.896564550085708,-16.530063725263005,2.493247818470982
14.24191027469891,-16.858935514988005,2.459685278401026
14.616839323063619,-17.20163006179423,2.420321352040808
15.002928517022028,-17.557342642085164,2.390435696346757
15.384351174459551,-17.925115110481354,2.3895211183068445
15.732414799191966,-18.304018052522185,2.451983774634801
16.013530759908594,-18.69341076142738,2.5953019700336153
16.237620063837564,-19.093190187920914,2.774921786815108
16.478829943040477,-19.503926513360035,2.9022933990031032
16.82092316784576,-19.926810024338483,2.9189268913593334
17.28873606587182,-20.363393714704944,2.8366619586815682
17.845914526324027,-20.815189291924426,2.7057752421327534
18.444334821285306,-21.283235736708033,2.5663432379407123
19.05656077639814,-21.767784617729323,2.4367704687026444
19.669039837268027,-22.26821962093142,2.329921724939887
20.26589837873894,-22.78325237091777,2.26288324129054
20.82873776826459,-23.31133681304787,2.249171259699161
21.35008125524881,-23.851157536532565,2.284341893743823
21.845863698992037,-24.4020109062688,2.339089813619009
22.354933045661376,-24.96393428606201,2.3691372683720537
22.919413165334813,-25.537540564161933,2.343138869433862
23.55317111093724,-26.123641221244867,2.2696594640321965
24.228022647822073,-26.722832173321102,2.1910470008995975
24.89784909946402,-27.335226283929963,2.1498078266174865
25.527770488476445,-27.96043847258177,2.1735223257938485
26.095270481271783,-28.597802680802317,2.2775476307202944
26.597890212766245,-29.246688354383775,2.4409744655106844
27.08583917349428,-29.90674365296161,2.586392829512918
27.648753929350097,-30.5779423107867,2.6343253853673096
28.334049873523696,-31.26042039442119,2.58114224764833
29.104514955680386,-31.95419588191459,2.489381444484874
29.891917301810395,-32.65891415141093,2.4166447343940733
30.654548928307555,-33.373740674018805,2.39032111085715
31.370215507276455,-34.097450932824586,2.4305959497553657
32.018723569611915,-34.828685723955154,2.5480092387849034
32.60630153317351,-35.56628083193909,2.7096567696851412
33.19024713719156,-36.30955987585006,2.842358222813841
33.8408173569185,-37.058496514100405,2.89892196713217
34.567623916476286,-37.813695012954106,2.9120611498628293
35.306178578193105,-38.57619177794976,2.9599473428830696
35.989293925573385,-39.34713157192735,3.0807872920040613
36.61962503887428,-40.127409361498245,3.2335823837532276
37.26683358426686,-40.917382466898594,3.337718742005282
38.00594411760553,-41.716741324576695,3.337058003084871
38.86723218366334,-42.52458110306185,3.226852288914359
39.831893260798395,-43.339651938414285,3.04371965035031
40.84597595172617,-44.16070298218483,2.8559444254170137
41.825351148279495,-44.98679871323705,2.7591862346733507
42.666971469568935,-45.817494995665186,2.8536349408585755
43.28488062476355,-46.652819400011474,3.196638468018877
43.66417883077394,-47.49308050926688,3.750018803750528
43.89874216821704,-48.338595044963746,4.373798097772504
44.15301616370238,-49.18944225778321,4.9081214249858744
44.55462667918203,-50.045329876221665,5.2745013114654045
45.12832561239684,-50.905601251519975,5.493514796499982
45.81861860558129,-51.76935280462929,5.643198456524652
46.532281897595055,-52.63558902843821,5.820204065624651
47.18238607005601,-53.503337731293854,6.081149610632858
47.75776551261354,-54.37168354095397,6.383717991152369
48.342390146110155,-55.2397338238381,6.625390659792702
49.024329389818504,-56.10657492537421,6.756004839102705
49.80283194355098,-56.97127933465067,6.819104133959644
50.60730768767516,-57.832980640675885,6.889055687210351
51.37460588875294,-58.69097036775957,7.0081506894343155
52.08256933276197,-59.54473680814215,7.181144492119932
52.74023523746173,-60.3938931704203,7.384702385874923
53.38698844942218,-61.23801802338465,7.561929375836315
54.09168241413275,-62.076505810432025,7.6437977343737025
54.904263626522294,-62.908548786632885,7.616366443697054
55.79192745491936,-63.73332187751397,7.554319927209392
56.65424324138535,-64.55033622128195,7.557048065763485
57.41631548562264,-65.35982030820644,7.65724787979506
58.091443869565275,-66.16294742314757,7.802116935129377
58.759562125212454,-66.96178840179694,7.903189581994813
59.5047289509003,-67.7589951186359,7.900250664165193
60.35790671705888,-68.55733197553701,7.80106807160329
61.28554772997136,-69.35920886630727,7.653364199178401
62.25338134071398,-70.1663297949274,7.4643121460315545
63.289488911977585,-70.9794999005638,7.187574858832111
64.43252465604029,-71.7985773206089,6.824705162754745
65.62173292241526,-72.62254422112058,6.491545183488901
66.71237346513156,-73.44970024423412,6.31421336424141
67.63743914830472,-74.27800787733943,6.269305019303125
68.50408016709754,-75.10558792419477,6.1924554007401
69.48105962636025,-75.93127009195588,5.956081238112257
70.61895317005754,-76.75501942540045,5.593480535015165
71.81572549904148,-77.5780697188022,5.244488590059496
72.93373465086619,-78.40271345410602,5.016585750670485
73.91974759178483,-79.23184678817962,4.914632083087672
74.80951582199816,-80.06844852006954,4.893184151825268
75.64470573864519,-80.91514651757586,4.928553035576169
76.44273791191212,-81.77393806816644,4.996989723146357
77.24940896377029,-82.64605668482486,5.031272336963451
78.13914631375646,-83.53195772852737,4.973979854963493
79.13350915076849,-84.43141305912975,4.843171090473343
80.1892059994459,-85.34371429867883,4.682951756809292
81.27889721016427,-86.26795344215786,4.499809512730418
82.40214337297809,-87.20329310729541,4.305928119507929
83.52210492891756,-88.14911073752894,4.158939630044149
84.57441596243603,-89.10494775909189,4.11108543605664
85.52996916303383,-90.07030391325249,4.163673594079974
86.41001793106327,-91.0444175491811,4.276250502398091
87.26713916062327,-92.02618979568423,4.386547184924589
88.16511779262078,-93.01432534693278,4.43701502954552
89.14308821701681,-94.00762812404466,4.413869735227459
90.18860140005052,-95.00529846819391,4.3456134960055035
91.27085177679648,-96.00709528029066,4.254490867804328
92.37377183599864,-97.01333230117694,4.163779270165578
93.45100856537977,-98.02477900694848,4.1473694148757065
94.41665425757549,-99.04255055624697,4.273801647351968
95.25027476435092,-100.06800304787728,4.502556677092726
96.04662840067034,-101.10258345039425,4.712595537244668
